mode,sample_id,control,score
2d,train__c29__user1__3-2-3,left_right_swap,0.8286072260820811
2d,train__c30__user1__1-1-1,positive_same_trial,0.8979487939142087
2d,train__c30__user1__1-1-1,same_action_other_trial,0.8478878062458215
2d,train__c30__user1__1-1-1,different_action,0.5849852544351443
2d,train__c30__user1__1-1-1,time_shuffle,0.7639010165421978
2d,train__c30__user1__1-1-1,left_right_swap,0.8538669213745586
2d,train__c30__user1__1-1-2,positive_same_trial,0.8593161375612711
2d,train__c30__user1__1-1-2,same_action_other_trial,0.8380847618028487
2d,train__c30__user1__1-1-2,different_action,0.5669737935634407
2d,train__c30__user1__1-1-2,time_shuffle,0.7286987133650074
2d,train__c30__user1__1-1-2,left_right_swap,0.7960600987508712
2d,train__c30__user1__1-1-3,positive_same_trial,0.878689140582987
2d,train__c30__user1__1-1-3,same_action_other_trial,0.8424233243627072
2d,train__c30__user1__1-1-3,different_action,0.5375967541624153
2d,train__c30__user1__1-1-3,time_shuffle,0.7550751324889199
2d,train__c30__user1__1-1-3,left_right_swap,0.8055083359810945
2d,train__c31__user1__7-1-1,positive_same_trial,0.8194333571753483
2d,train__c31__user1__7-1-1,same_action_other_trial,0.7689547317348839
2d,train__c31__user1__7-1-1,different_action,0.7526333926063844
2d,train__c31__user1__7-1-1,time_shuffle,0.7488223514343093
2d,train__c31__user1__7-1-1,left_right_swap,0.7374402051983685
2d,train__c31__user1__7-1-2,positive_same_trial,0.7525494554068305
2d,train__c31__user1__7-1-2,same_action_other_trial,0.7525966078495065
2d,train__c31__user1__7-1-2,different_action,0.7677027390805137
2d,train__c31__user1__7-1-2,time_shuffle,0.7338571837688483
2d,train__c31__user1__7-1-2,left_right_swap,0.6913629133714525
2d,train__c31__user1__7-1-3,positive_same_trial,0.8240253344496848
2d,train__c31__user1__7-1-3,same_action_other_trial,0.7422403585121781
2d,train__c31__user1__7-1-3,different_action,0.660761424489784
2d,train__c31__user1__7-1-3,time_shuffle,0.7652178856986751
2d,train__c31__user1__7-1-3,left_right_swap,0.7645575162014681
2d,train__c32__user1__2-2-1,positive_same_trial,0.8917749220398163
2d,train__c32__user1__2-2-1,same_action_other_trial,0.7316003257353741
2d,train__c32__user1__2-2-1,different_action,0.7466641673802379
2d,train__c32__user1__2-2-1,time_shuffle,0.8362937894632599
2d,train__c32__user1__2-2-1,left_right_swap,0.7766576120941383
2d,train__c32__user1__2-2-2,positive_same_trial,0.9162218636926424
2d,train__c32__user1__2-2-2,same_action_other_trial,0.7986434437376283
2d,train__c32__user1__2-2-2,different_action,0.8509249921804991
2d,train__c32__user1__2-2-2,time_shuffle,0.867526399019318
2d,train__c32__user1__2-2-2,left_right_swap,0.7409147252114308
2d,train__c32__user1__2-2-3,positive_same_trial,0.9110677172030132
2d,train__c32__user1__2-2-3,same_action_other_trial,0.768334094183266
2d,train__c32__user1__2-2-3,different_action,0.7149634837627029
2d,train__c32__user1__2-2-3,time_shuffle,0.8861010480199824
2d,train__c32__user1__2-2-3,left_right_swap,0.7378136072286093
2d,train__c32__user1__3-2-1,positive_same_trial,0.8791393512885043
2d,train__c32__user1__3-2-1,same_action_other_trial,0.8871925353055138
2d,train__c32__user1__3-2-1,different_action,0.7847640347609769
2d,train__c32__user1__3-2-1,time_shuffle,0.8375384273432884
2d,train__c32__user1__3-2-1,left_right_swap,0.7142729498094393
2d,train__c32__user1__3-2-2,positive_same_trial,0.8827986896150852
2d,train__c32__user1__3-2-2,same_action_other_trial,0.8950332690473295
2d,train__c32__user1__3-2-2,different_action,0.7933424278649739
2d,train__c32__user1__3-2-2,time_shuffle,0.8291452553425679
2d,train__c32__user1__3-2-2,left_right_swap,0.7248651199465699
2d,train__c32__user1__3-2-3,positive_same_trial,0.8678076639634031
2d,train__c32__user1__3-2-3,same_action_other_trial,0.8503996229500732
2d,train__c32__user1__3-2-3,different_action,0.7381511381222867
2d,train__c32__user1__3-2-3,time_shuffle,0.804693857794357
2d,train__c32__user1__3-2-3,left_right_swap,0.701886578189735
2d,train__c32__user1__6-2-1,positive_same_trial,0.8337960273198046
2d,train__c32__user1__6-2-1,same_action_other_trial,0.8214877331821656
2d,train__c32__user1__6-2-1,different_action,0.7917296255886206
2d,train__c32__user1__6-2-1,time_shuffle,0.804102626063193
2d,train__c32__user1__6-2-1,left_right_swap,0.7545533455485252
2d,train__c32__user1__6-2-2,positive_same_trial,0.8308541648234629
2d,train__c32__user1__6-2-2,same_action_other_trial,0.8762290330545582
2d,train__c32__user1__6-2-2,different_action,0.7460539570702137
2d,train__c32__user1__6-2-2,time_shuffle,0.7822518241376936
2d,train__c32__user1__6-2-2,left_right_swap,0.7381780303527434
2d,train__c32__user1__6-2-3,positive_same_trial,0.8753972111596666
2d,train__c32__user1__6-2-3,same_action_other_trial,0.8616576471811419
2d,train__c32__user1__6-2-3,different_action,0.6524065074625727
2d,train__c32__user1__6-2-3,time_shuffle,0.8499335620629535
2d,train__c32__user1__6-2-3,left_right_swap,0.7166813859777283
2d,train__c34__user1__2-2-1,positive_same_trial,0.8394961994248462
2d,train__c34__user1__2-2-1,same_action_other_trial,0.7598516032451093
2d,train__c34__user1__2-2-1,different_action,0.7626505574603506
2d,train__c34__user1__2-2-1,time_shuffle,0.8143957545175624
2d,train__c34__user1__2-2-1,left_right_swap,0.7323285945847963
2d,train__c34__user1__2-2-2,positive_same_trial,0.8452997455908368
2d,train__c34__user1__2-2-2,same_action_other_trial,0.8310720621140527
2d,train__c34__user1__2-2-2,different_action,0.7497819435632924
2d,train__c34__user1__2-2-2,time_shuffle,0.810154109325459
2d,train__c34__user1__2-2-2,left_right_swap,0.7402843448113513
2d,train__c34__user1__2-2-3,positive_same_trial,0.8377974295934916
2d,train__c34__user1__2-2-3,same_action_other_trial,0.8081825431062122
2d,train__c34__user1__2-2-3,different_action,0.79459723342568
2d,train__c34__user1__2-2-3,time_shuffle,0.7905319235938376
2d,train__c34__user1__2-2-3,left_right_swap,0.7198795634459012
2d,train__c34__user1__3-2-1,positive_same_trial,0.8373961992734775
2d,train__c34__user1__3-2-1,same_action_other_trial,0.7517959929984219
2d,train__c34__user1__3-2-1,different_action,0.6975210039570224
2d,train__c34__user1__3-2-1,time_shuffle,0.7981712010423967
2d,train__c34__user1__3-2-1,left_right_swap,0.7150742352440955
2d,train__c34__user1__3-2-2,positive_same_trial,0.8438067291124749
2d,train__c34__user1__3-2-2,same_action_other_trial,0.8675544983573515
2d,train__c34__user1__3-2-2,different_action,0.6965760054742415
2d,train__c34__user1__3-2-2,time_shuffle,0.8145685284112101
2d,train__c34__user1__3-2-2,left_right_swap,0.70728144732695
2d,train__c34__user1__3-2-3,positive_same_trial,0.8671744999939506
2d,train__c34__user1__3-2-3,same_action_other_trial,0.79993239281813
2d,train__c34__user1__3-2-3,different_action,0.7978969464752396
2d,train__c34__user1__3-2-3,time_shuffle,0.8343664841175249
2d,train__c34__user1__3-2-3,left_right_swap,0.697915989071647
2d,train__c34__user1__6-2-1,positive_same_trial,0.8092631362516743
2d,train__c34__user1__6-2-1,same_action_other_trial,0.8436325352311045
2d,train__c34__user1__6-2-1,different_action,0.7796177495034683
2d,train__c34__user1__6-2-1,time_shuffle,0.7877604136083559
2d,train__c34__user1__6-2-1,left_right_swap,0.7384435829868268
2d,train__c34__user1__6-2-2,positive_same_trial,0.8448322593444635
2d,train__c34__user1__6-2-2,same_action_other_trial,0.8235530902734288
2d,train__c34__user1__6-2-2,different_action,0.79242853976139
2d,train__c34__user1__6-2-2,time_shuffle,0.8097043271962822
2d,train__c34__user1__6-2-2,left_right_swap,0.7283424037159796
2d,train__c34__user1__6-2-3,positive_same_trial,0.877146522789273
2d,train__c34__user1__6-2-3,same_action_other_trial,0.8519650005649398
2d,train__c34__user1__6-2-3,different_action,0.6722847658199328
2d,train__c34__user1__6-2-3,time_shuffle,0.81771155840443
2d,train__c34__user1__6-2-3,left_right_swap,0.8023265255142867
2d,train__c34__user1__7-1-1,positive_same_trial,0.8559184989467311
2d,train__c34__user1__7-1-1,same_action_other_trial,0.863509550086855
2d,train__c34__user1__7-1-1,different_action,0.7646179681298685
2d,train__c34__user1__7-1-1,time_shuffle,0.8409840904348879
2d,train__c34__user1__7-1-1,left_right_swap,0.7422609233239229
2d,train__c34__user1__7-1-2,positive_same_trial,0.8683204161312612
2d,train__c34__user1__7-1-2,same_action_other_trial,0.8559888517668366
2d,train__c34__user1__7-1-2,different_action,0.7499870534782969
2d,train__c34__user1__7-1-2,time_shuffle,0.8181102658102098
2d,train__c34__user1__7-1-2,left_right_swap,0.7575087528051057
2d,train__c34__user1__7-1-3,positive_same_trial,0.8364807011840789
2d,train__c34__user1__7-1-3,same_action_other_trial,0.8029811096009916
2d,train__c34__user1__7-1-3,different_action,0.698703502175669
2d,train__c34__user1__7-1-3,time_shuffle,0.7920166973975511
2d,train__c34__user1__7-1-3,left_right_swap,0.6415285287473804
2d,train__c35__user1__3-2-1,positive_same_trial,0.9115189629040518
2d,train__c35__user1__3-2-1,same_action_other_trial,0.8661057578559547
2d,train__c35__user1__3-2-1,different_action,0.7224964939233749
2d,train__c35__user1__3-2-1,time_shuffle,0.894213919912495
2d,train__c35__user1__3-2-1,left_right_swap,0.7691363746770832
2d,train__c35__user1__3-2-2,positive_same_trial,0.9088529956409928
2d,train__c35__user1__3-2-2,same_action_other_trial,0.872772910826999
2d,train__c35__user1__3-2-2,different_action,0.798679925710255
2d,train__c35__user1__3-2-2,time_shuffle,0.8942419717620607
2d,train__c35__user1__3-2-2,left_right_swap,0.8001625250615603
2d,train__c35__user1__3-2-3,positive_same_trial,0.9014744705998198
2d,train__c35__user1__3-2-3,same_action_other_trial,0.8934288896277854
2d,train__c35__user1__3-2-3,different_action,0.6464629841984185
2d,train__c35__user1__3-2-3,time_shuffle,0.8843540292999715
2d,train__c35__user1__3-2-3,left_right_swap,0.8164476088496141
2d,train__c36__user1__1-2-2,positive_same_trial,0.8507681721106584
2d,train__c36__user1__1-2-2,same_action_other_trial,0.8439826173763122
2d,train__c36__user1__1-2-2,different_action,0.7838977528284123
2d,train__c36__user1__1-2-2,time_shuffle,0.7706983402683428
2d,train__c36__user1__1-2-2,left_right_swap,0.7953035234792282
2d,train__c36__user1__2-1-2,positive_same_trial,0.8864313007868339
2d,train__c36__user1__2-1-2,same_action_other_trial,0.8507401570022699
2d,train__c36__user1__2-1-2,different_action,0.7215155812292082
2d,train__c36__user1__2-1-2,time_shuffle,0.7769399758539205
2d,train__c36__user1__2-1-2,left_right_swap,0.7942779787460136
2d,train__c36__user1__2-1-3,positive_same_trial,0.8229513165896608
2d,train__c36__user1__2-1-3,same_action_other_trial,0.8079489810751341
2d,train__c36__user1__2-1-3,different_action,0.8011502900748961
2d,train__c36__user1__2-1-3,time_shuffle,0.7519533995912139
2d,train__c36__user1__2-1-3,left_right_swap,0.7510916031597114
2d,train__c36__user1__2-2-1,positive_same_trial,0.9028010484602793
2d,train__c36__user1__2-2-1,same_action_other_trial,0.8488969739976554
2d,train__c36__user1__2-2-1,different_action,0.6563911003852972
2d,train__c36__user1__2-2-1,time_shuffle,0.8319919668364252
2d,train__c36__user1__2-2-1,left_right_swap,0.7795687014692252
2d,train__c36__user1__2-2-2,positive_same_trial,0.887600743598653
2d,train__c36__user1__2-2-2,same_action_other_trial,0.5471998509856699
2d,train__c36__user1__2-2-2,different_action,0.6616195724157017
2d,train__c36__user1__2-2-2,time_shuffle,0.799952749466234
2d,train__c36__user1__2-2-2,left_right_swap,0.7725327516386502
2d,train__c36__user1__2-2-3,positive_same_trial,0.8939324869741614
2d,train__c36__user1__2-2-3,same_action_other_trial,0.7846094334791862
2d,train__c36__user1__2-2-3,different_action,0.6465199239474042
2d,train__c36__user1__2-2-3,time_shuffle,0.7555805635991314
2d,train__c36__user1__2-2-3,left_right_swap,0.7389401838901472
2d,train__c36__user1__3-2-1,positive_same_trial,0.8911761911407127
2d,train__c36__user1__3-2-1,same_action_other_trial,0.8039259831795693
2d,train__c36__user1__3-2-1,different_action,0.8078077530682685
2d,train__c36__user1__3-2-1,time_shuffle,0.8493292474652371
2d,train__c36__user1__3-2-1,left_right_swap,0.7620980759099787
2d,train__c36__user1__3-2-2,positive_same_trial,0.900382139160001
2d,train__c36__user1__3-2-2,same_action_other_trial,0.5352712803999229
2d,train__c36__user1__3-2-2,different_action,0.6398420596104593
2d,train__c36__user1__3-2-2,time_shuffle,0.7936911235958013
2d,train__c36__user1__3-2-2,left_right_swap,0.7375832802745548
2d,train__c36__user1__3-2-3,positive_same_trial,0.8769714901855551
2d,train__c36__user1__3-2-3,same_action_other_trial,0.5542639732331788
2d,train__c36__user1__3-2-3,different_action,0.7179056413024861
2d,train__c36__user1__3-2-3,time_shuffle,0.8318545592371915
2d,train__c36__user1__3-2-3,left_right_swap,0.7519279641121184
2d,train__c36__user1__6-1-3,positive_same_trial,0.8591252726188606
2d,train__c36__user1__6-1-3,same_action_other_trial,0.7300445328069803
2d,train__c36__user1__6-1-3,different_action,0.693991888437952
2d,train__c36__user1__6-1-3,time_shuffle,0.7462883571229527
2d,train__c36__user1__6-1-3,left_right_swap,0.6302427208858967
2d,train__c36__user1__6-2-1,positive_same_trial,0.8948127077934529
2d,train__c36__user1__6-2-1,same_action_other_trial,0.5525953421294925
2d,train__c36__user1__6-2-1,different_action,0.7402620401792176
2d,train__c36__user1__6-2-1,time_shuffle,0.826466675255737
2d,train__c36__user1__6-2-1,left_right_swap,0.7417820053248444
2d,train__c36__user1__6-2-2,positive_same_trial,0.8852166669697001
2d,train__c36__user1__6-2-2,same_action_other_trial,0.8865241941979997
2d,train__c36__user1__6-2-2,different_action,0.7345862232351059
2d,train__c36__user1__6-2-2,time_shuffle,0.8405082779590713
2d,train__c36__user1__6-2-2,left_right_swap,0.7395304071335427
2d,train__c36__user1__6-2-3,positive_same_trial,0.881739706158362
2d,train__c36__user1__6-2-3,same_action_other_trial,0.8493178202937958
2d,train__c36__user1__6-2-3,different_action,0.7155735528156136
2d,train__c36__user1__6-2-3,time_shuffle,0.8461578076671267
2d,train__c36__user1__6-2-3,left_right_swap,0.7338609661349247
2d,train__c38__user1__7-1-1,positive_same_trial,0.8335560802278817
2d,train__c38__user1__7-1-1,same_action_other_trial,0.8406769098794707
2d,train__c38__user1__7-1-1,different_action,0.804466681323433
2d,train__c38__user1__7-1-1,time_shuffle,0.8280662578737727
2d,train__c38__user1__7-1-1,left_right_swap,0.7598421022953245
2d,train__c38__user1__7-1-2,positive_same_trial,0.821354566291719
2d,train__c38__user1__7-1-2,same_action_other_trial,0.8150607487897487
2d,train__c38__user1__7-1-2,different_action,0.7895001829214372
2d,train__c38__user1__7-1-2,time_shuffle,0.8149525930955642
2d,train__c38__user1__7-1-2,left_right_swap,0.734868144166662
2d,train__c38__user1__7-1-3,positive_same_trial,0.8616398894254561
2d,train__c38__user1__7-1-3,same_action_other_trial,0.8509248175361813
2d,train__c38__user1__7-1-3,different_action,0.6734511976001697
2d,train__c38__user1__7-1-3,time_shuffle,0.8534983353009802
2d,train__c38__user1__7-1-3,left_right_swap,0.7886946844312105
25d,train__c02__user1__1-1-1,positive_same_trial,0.8174433807426117
25d,train__c02__user1__1-1-1,same_action_other_trial,0.8098541331373866
25d,train__c02__user1__1-1-1,different_action,0.81945279276715
25d,train__c02__user1__1-1-1,time_shuffle,0.8104509421866521
25d,train__c02__user1__1-1-1,left_right_swap,0.7603392884822109
25d,train__c02__user1__1-1-2,positive_same_trial,0.7821505641628824
25d,train__c02__user1__1-1-2,same_action_other_trial,0.7833546571293319
25d,train__c02__user1__1-1-2,different_action,0.7812439453041409
25d,train__c02__user1__1-1-2,time_shuffle,0.7779197773493344
25d,train__c02__user1__1-1-2,left_right_swap,0.7397935685116218
25d,train__c02__user1__1-1-3,positive_same_trial,0.7924262528073159
25d,train__c02__user1__1-1-3,same_action_other_trial,0.791697684365583
25d,train__c02__user1__1-1-3,different_action,0.7940707022106832
25d,train__c02__user1__1-1-3,time_shuffle,0.7963722207367726
25d,train__c02__user1__1-1-3,left_right_swap,0.7588146812125951
25d,train__c04__user1__1-1-1,positive_same_trial,0.7452891909734782
25d,train__c04__user1__1-1-1,different_action,0.7235118292867417
25d,train__c04__user1__1-1-1,time_shuffle,0.7413602021330356
25d,train__c04__user1__1-1-1,left_right_swap,0.7219088586274476
25d,train__c05__user1__1-1-1,positive_same_trial,0.742570268672989
25d,train__c05__user1__1-1-1,same_action_other_trial,0.7063597605338249
25d,train__c05__user1__1-1-1,different_action,0.6707708634262818
25d,train__c05__user1__1-1-1,time_shuffle,0.7190556228305305
25d,train__c05__user1__1-1-1,left_right_swap,0.7016186524725172
25d,train__c05__user1__1-1-2,positive_same_trial,0.7529144198017784
25d,train__c05__user1__1-1-2,same_action_other_trial,0.7151005080548241
25d,train__c05__user1__1-1-2,different_action,0.7201204256454771
25d,train__c05__user1__1-1-2,time_shuffle,0.7315715717252543
25d,train__c05__user1__1-1-2,left_right_swap,0.7160819536844973
25d,train__c05__user1__1-1-3,positive_same_trial,0.7375021220032905
25d,train__c05__user1__1-1-3,same_action_other_trial,0.7362710744505956
25d,train__c05__user1__1-1-3,different_action,0.7029282517238296
25d,train__c05__user1__1-1-3,time_shuffle,0.7009006910289151
25d,train__c05__user1__1-1-3,left_right_swap,0.6907348065256107
25d,train__c06__user1__4-1-1,positive_same_trial,0.7927974085301012
25d,train__c06__user1__4-1-1,same_action_other_trial,0.7598101744510689
25d,train__c06__user1__4-1-1,different_action,0.778739258187724
25d,train__c06__user1__4-1-1,time_shuffle,0.7909331484442343
25d,train__c06__user1__4-1-1,left_right_swap,0.7515882256608266
