mode,sample_id,class_id,action_name,user_id,trial_id,frames,best_shift_frames,coverage,rmse,pck,angle_correlation,velocity_correlation,matching_score,rank,gallery_size,retrieval_top1,retrieval_top5,reciprocal_rank
25d,train__c07__user1__4-1-2,7,Eat_food,user1,4-1-2,84,-2,0.774390243902439,0.3692339408796843,0.33989501312335957,-0.37129535490712434,0.18431878629867235,0.4160756550897797,14.0,143.0,0.0,0.0,0.07142857142857142
2d,train__c07__user1__4-1-3,7,Eat_food,user1,4-1-3,45,0,0.774074074074074,0.2564741376826004,0.6889952153110048,0.04192939212187014,0.0424257294366975,0.6387296447483994,11.0,143.0,0.0,0.0,0.09090909090909091
25d,train__c07__user1__4-1-3,7,Eat_food,user1,4-1-3,45,-1,0.759469696969697,0.5896786259490229,0.23940149625935161,0.08678221969477429,0.351585231856824,0.41766490699835235,18.0,143.0,0.0,0.0,0.05555555555555555
2d,train__c07__user1__6-1-1,7,Eat_food,user1,6-1-1,27,0,0.8333333333333334,0.09543120233953893,0.9888888888888889,0.999216308696423,0.18654650199701428,0.9161348407416408,1.0,143.0,1.0,1.0,1.0
25d,train__c07__user1__6-1-1,7,Eat_food,user1,6-1-1,27,0,0.8333333333333334,0.17213524997051644,0.7,0.990781842390969,0.16979700677740403,0.7551462930807357,1.0,143.0,1.0,1.0,1.0
2d,train__c07__user1__6-1-2,7,Eat_food,user1,6-1-2,33,0,0.8333333333333334,0.10155125827143398,0.9393939393939394,0.9977740405135563,0.27471458317173053,0.8953809977892355,2.0,143.0,0.0,1.0,0.5
25d,train__c07__user1__6-1-2,7,Eat_food,user1,6-1-2,33,0,0.8333333333333334,0.1534050337746164,0.803030303030303,0.9930043236027442,0.3395982052097417,0.8247702977510051,2.0,143.0,0.0,1.0,0.5
2d,train__c07__user1__6-1-3,7,Eat_food,user1,6-1-3,19,0,0.8333333333333334,0.1091576449627322,0.8894736842105263,0.9966320402771385,0.34083145016888083,0.8727694224395027,1.0,143.0,1.0,1.0,1.0
25d,train__c07__user1__6-1-3,7,Eat_food,user1,6-1-3,19,0,0.8333333333333334,0.177893198233015,0.7,0.996826694644639,0.2610016255751915,0.7625911247159366,1.0,143.0,1.0,1.0,1.0
2d,train__c08__user1__1-2-1,8,Take_and_use_tableware,user1,1-2-1,27,0,0.691358024691358,0.13186829785889054,0.8973214285714286,0.9456531415328657,0.48643814162112,0.8687107629582921,1.0,143.0,1.0,1.0,1.0
25d,train__c08__user1__1-2-1,8,Take_and_use_tableware,user1,1-2-1,27,0,0.691358024691358,0.311493618396476,0.5848214285714286,0.899308384383374,0.33611161088996017,0.6809267974385059,1.0,143.0,1.0,1.0,1.0
2d,train__c08__user1__1-2-2,8,Take_and_use_tableware,user1,1-2-2,25,0,0.7233333333333334,0.1302011315452474,0.8894009216589862,0.93991542922807,0.33396269673987644,0.8555425854240737,1.0,143.0,1.0,1.0,1.0
25d,train__c08__user1__1-2-2,8,Take_and_use_tableware,user1,1-2-2,25,1,0.7222222222222222,0.2803386453027615,0.6298076923076923,0.9209097770138909,0.34731477999495464,0.7117560391924638,1.0,143.0,1.0,1.0,1.0
2d,train__c08__user1__2-1-2,8,Take_and_use_tableware,user1,2-1-2,32,0,0.6744791666666666,0.0996881165820915,0.9613899613899614,0.6614777768220577,0.589526454658734,0.8815746572127563,1.0,143.0,1.0,1.0,1.0
25d,train__c08__user1__2-1-2,8,Take_and_use_tableware,user1,2-1-2,32,0,0.6744791666666666,0.31172615570895645,0.4749034749034749,0.3462302562451145,0.3290588009125037,0.5629472635565271,1.0,143.0,1.0,1.0,1.0
2d,train__c08__user1__2-1-3,8,Take_and_use_tableware,user1,2-1-3,43,0,0.6666666666666666,0.12097890603786718,0.9622093023255814,0.6446350521051092,0.6603091099175609,0.8848684714000644,1.0,143.0,1.0,1.0,1.0
25d,train__c08__user1__2-1-3,8,Take_and_use_tableware,user1,2-1-3,43,0,0.6666666666666666,0.25088115046836784,0.436046511627907,0.30229687385199405,0.5839157956359136,0.5555156201199085,1.0,143.0,1.0,1.0,1.0
2d,train__c08__user1__4-1-1,8,Take_and_use_tableware,user1,4-1-1,23,-2,0.5158730158730159,0.1683721347579087,0.8153846153846154,0.5924887252323935,0.2275124648117733,0.7513611474329625,1.0,143.0,1.0,1.0,1.0
25d,train__c08__user1__4-1-1,8,Take_and_use_tableware,user1,4-1-1,23,1,0.5643939393939394,0.8476318819772249,0.26174496644295303,0.41315030592056196,0.2129045222147956,0.432681995241184,7.0,143.0,0.0,0.0,0.14285714285714285
2d,train__c08__user1__4-1-2,8,Take_and_use_tableware,user1,4-1-2,22,-2,0.2791666666666667,0.1305533610453463,0.8656716417910447,0.7821559935342278,0.32492067296434307,0.7816207194774899,2.0,143.0,0.0,1.0,0.5
25d,train__c08__user1__4-1-2,8,Take_and_use_tableware,user1,4-1-2,22,1,0.3253968253968254,0.44616314445567357,0.34146341463414637,0.5671401697411809,0.4341062584591196,0.4846165469470151,12.0,143.0,0.0,0.0,0.08333333333333333
2d,train__c08__user1__5-1-1,8,Take_and_use_tableware,user1,5-1-1,22,1,0.8809523809523809,0.2868622992615495,0.45495495495495497,-0.18655216698563293,0.3439804563264246,0.5204637808463819,40.0,143.0,0.0,0.0,0.025
25d,train__c08__user1__5-1-1,8,Take_and_use_tableware,user1,5-1-1,22,0,0.8333333333333334,0.9938483999278293,0.1318181818181818,-0.07087348942922757,0.21447521760949464,0.3398316257111227,47.0,143.0,0.0,0.0,0.02127659574468085
2d,train__c08__user1__5-1-2,8,Take_and_use_tableware,user1,5-1-2,15,-1,1.0,0.23710727652556293,0.5714285714285714,0.7400602650531802,0.1790905191858654,0.6767235297299722,2.0,143.0,0.0,1.0,0.5
25d,train__c08__user1__5-1-2,8,Take_and_use_tableware,user1,5-1-2,15,-2,0.9935897435897436,1.5203024342408902,0.2709677419354839,-0.5097211275829259,-0.01723063329377832,0.3711268221681645,68.0,143.0,0.0,0.0,0.014705882352941176
2d,train__c08__user1__5-1-3,8,Take_and_use_tableware,user1,5-1-3,13,-1,1.0,0.19658919996042323,0.6458333333333334,0.5841482313523345,0.3759422786773748,0.71681882736937,7.0,143.0,0.0,0.0,0.14285714285714285
25d,train__c08__user1__5-1-3,8,Take_and_use_tableware,user1,5-1-3,13,0,0.967948717948718,1.2875927277989065,0.2781456953642384,0.17263368981356256,0.11654501019621849,0.4507792489912756,43.0,143.0,0.0,0.0,0.023255813953488372
2d,train__c09__user1__2-1-2,9,Pour_drinks,user1,2-1-2,37,0,0.6666666666666666,0.10351770310505891,0.9831081081081081,-0.39980276608602705,0.4533741823243509,0.7763989131918497,1.0,143.0,1.0,1.0,1.0
25d,train__c09__user1__2-1-2,9,Pour_drinks,user1,2-1-2,37,0,0.6666666666666666,0.16444727415408483,0.7533783783783784,0.3043522655419349,0.3296274995792515,0.7111820637974121,1.0,143.0,1.0,1.0,1.0
2d,train__c09__user1__2-1-3,9,Pour_drinks,user1,2-1-3,33,0,0.7045454545454546,0.1779149561668968,0.7813620071684588,0.7397941558399869,0.2973711099474825,0.7714858982272577,1.0,143.0,1.0,1.0,1.0
25d,train__c09__user1__2-1-3,9,Pour_drinks,user1,2-1-3,33,-1,0.7057291666666666,0.490637075798542,0.45387453874538747,0.4699216751093057,0.18043847339749833,0.5557289659923728,1.0,143.0,1.0,1.0,1.0
2d,train__c09__user1__4-1-1,9,Pour_drinks,user1,4-1-1,75,0,0.6733333333333333,0.27627112469250653,0.570957095709571,0.06545241610842413,0.11817614378564419,0.5717681883683632,8.0,143.0,0.0,0.0,0.125
25d,train__c09__user1__4-1-1,9,Pour_drinks,user1,4-1-1,75,-1,0.6632882882882883,0.674963411069668,0.26485568760611206,0.11601830179871062,0.0862982914170734,0.4050736590483421,24.0,143.0,0.0,0.0,0.041666666666666664
2d,train__c09__user1__4-1-2,9,Pour_drinks,user1,4-1-2,72,1,0.7570422535211268,0.3311956085228626,0.5782945736434109,-0.13267947227408441,0.15553865375150053,0.5671636926599428,1.0,143.0,1.0,1.0,1.0
25d,train__c09__user1__4-1-2,9,Pour_drinks,user1,4-1-2,72,0,0.7141203703703703,0.8198415003459348,0.24473257698541329,-0.06445418277782497,0.11251312464229174,0.38300802044940374,15.0,143.0,0.0,0.0,0.06666666666666667
2d,train__c09__user1__4-1-3,9,Pour_drinks,user1,4-1-3,71,-1,0.6238095238095238,0.25300142614592785,0.5190839694656488,0.11264068291506159,0.09992350352351137,0.5416354666428288,2.0,143.0,0.0,1.0,0.5
25d,train__c09__user1__4-1-3,9,Pour_drinks,user1,4-1-3,71,0,0.5833333333333334,1.0403775571516969,0.2676056338028169,0.14084585866688856,0.10367652560955448,0.4023767572122881,6.0,143.0,0.0,0.0,0.16666666666666666
2d,train__c10__user1__2-1-2,10,Stir_drinks,user1,2-1-2,24,0,0.6666666666666666,0.11892960301274169,0.953125,0.9166273894164932,0.5827968816973593,0.901257921735618,1.0,143.0,1.0,1.0,1.0
25d,train__c10__user1__2-1-2,10,Stir_drinks,user1,2-1-2,24,0,0.6666666666666666,0.1677276706656585,0.734375,0.3194509322371934,0.480035235276985,0.7135206525361599,1.0,143.0,1.0,1.0,1.0
2d,train__c10__user1__2-1-3,10,Stir_drinks,user1,2-1-3,25,0,0.7533333333333333,0.08144875617195134,0.9867256637168141,0.9740573843576764,0.41988620670149845,0.9219296523159612,1.0,143.0,1.0,1.0,1.0
25d,train__c10__user1__2-1-3,10,Stir_drinks,user1,2-1-3,25,0,0.7533333333333333,0.22608256885280095,0.5442477876106194,0.9674594199059672,0.41206359671392806,0.6773203282633153,1.0,143.0,1.0,1.0,1.0
2d,train__c10__user1__3-1-1,10,Stir_drinks,user1,3-1-1,36,0,0.8055555555555556,0.0979273430305438,0.9166666666666666,0.9970242407841969,0.38223543903684387,0.8880923042284053,1.0,143.0,1.0,1.0,1.0
25d,train__c10__user1__3-1-1,10,Stir_drinks,user1,3-1-1,36,0,0.8055555555555556,0.14968463356940245,0.7902298850574713,0.993372104654618,0.4510020556520402,0.8233443569765297,4.0,143.0,0.0,1.0,0.25
2d,train__c10__user1__3-1-2,10,Stir_drinks,user1,3-1-2,37,0,0.7995495495495496,0.08903222934441903,1.0,0.9651000467432996,0.1358319182832544,0.9116523535005291,1.0,143.0,1.0,1.0,1.0
25d,train__c10__user1__3-1-2,10,Stir_drinks,user1,3-1-2,37,2,0.7976190476190477,0.17891854944737626,0.7343283582089553,0.9141381716922047,0.06827094928044733,0.7551766401420842,4.0,143.0,0.0,1.0,0.25
2d,train__c10__user1__3-1-3,10,Stir_drinks,user1,3-1-3,17,-1,0.8333333333333334,0.08849670445935755,0.99375,0.9832396542019401,0.5323133391866866,0.9431432991925289,1.0,143.0,1.0,1.0,1.0
25d,train__c10__user1__3-1-3,10,Stir_drinks,user1,3-1-3,17,0,0.8284313725490197,0.2514822643219574,0.5029585798816568,0.9863206012101672,0.5599970084387657,0.6751021919437374,1.0,143.0,1.0,1.0,1.0
2d,train__c10__user1__4-1-1,10,Stir_drinks,user1,4-1-1,26,-2,0.3923611111111111,0.18990227470971854,0.7433628318584071,0.6339559351592122,0.17270416095492813,0.699434074220776,21.0,143.0,0.0,0.0,0.047619047619047616
25d,train__c10__user1__4-1-1,10,Stir_drinks,user1,4-1-1,26,-2,0.3333333333333333,0.6891532057537978,0.3229166666666667,0.6230545439419352,0.09721788012651078,0.45553429540368184,26.0,143.0,0.0,0.0,0.038461538461538464
2d,train__c11__user1__1-2-1,11,Peel_fruits,user1,1-2-1,38,-1,0.6779279279279279,0.11357700157888524,0.9534883720930233,0.809089810695338,0.4111168026943375,0.8789541387155648,1.0,143.0,1.0,1.0,1.0
25d,train__c11__user1__1-2-1,11,Peel_fruits,user1,1-2-1,38,-1,0.6779279279279279,0.32056712683307903,0.574750830564784,0.7841382864503933,0.13525544614825208,0.6474637367095822,1.0,143.0,1.0,1.0,1.0
2d,train__c11__user1__1-2-2,11,Peel_fruits,user1,1-2-2,49,-1,0.6736111111111112,0.10223743878849886,0.9922680412371134,0.7304245229540933,0.24761027578495234,0.8797217567708043,1.0,143.0,1.0,1.0,1.0
25d,train__c11__user1__1-2-2,11,Peel_fruits,user1,1-2-2,49,0,0.6717687074829932,0.2407860091123886,0.8556962025316456,0.6331666406079347,0.11147578021106164,0.7844871297173275,1.0,143.0,1.0,1.0,1.0
2d,train__c11__user1__4-1-1,11,Peel_fruits,user1,4-1-1,108,1,0.9244548286604362,0.2309645467958297,0.603201347935973,-0.07564006942775382,0.08109680122043442,0.597724477379586,3.0,143.0,0.0,1.0,0.3333333333333333
25d,train__c11__user1__4-1-1,11,Peel_fruits,user1,4-1-1,108,1,0.9057632398753894,0.6746598635501315,0.40842648323301806,-0.03477424536940566,0.10190458651517331,0.49437630921739634,3.0,143.0,0.0,1.0,0.3333333333333333
2d,train__c11__user1__4-1-2,11,Peel_fruits,user1,4-1-2,109,2,0.7967289719626168,0.23371519665467172,0.678396871945259,-0.6565411834669979,0.06745233798505681,0.5671959837683336,14.0,143.0,0.0,0.0,0.07142857142857142
25d,train__c11__user1__4-1-2,11,Peel_fruits,user1,4-1-2,109,1,0.7885802469135802,0.42266503611745193,0.34637964774951074,-0.4809020627821944,0.011398339605948493,0.39713150014581566,13.0,143.0,0.0,0.0,0.07692307692307693
2d,train__c11__user1__4-1-3,11,Peel_fruits,user1,4-1-3,36,-1,0.6571428571428571,0.17767471624251563,0.8369565217391305,-0.2415264284722092,0.02633587895947588,0.6788629207455473,2.0,143.0,0.0,1.0,0.5
25d,train__c11__user1__4-1-3,11,Peel_fruits,user1,4-1-3,36,-1,0.6523809523809524,0.42567411609192124,0.33941605839416056,-0.28040293783362186,0.019900852041100998,0.400369197474604,7.0,143.0,0.0,0.0,0.14285714285714285
2d,train__c11__user1__6-1-1,11,Peel_fruits,user1,6-1-1,36,1,0.8333333333333334,0.10750853488251806,0.9114285714285715,0.985148126400577,0.17935267367539395,0.87158531078476,1.0,143.0,1.0,1.0,1.0
25d,train__c11__user1__6-1-1,11,Peel_fruits,user1,6-1-1,36,1,0.8333333333333334,0.22743306646148412,0.6685714285714286,0.9618377468587498,0.09447255055386125,0.7293168350250337,1.0,143.0,1.0,1.0,1.0
2d,train__c11__user1__6-1-2,11,Peel_fruits,user1,6-1-2,29,0,0.8333333333333334,0.10001250893458423,0.9137931034482759,0.9918146877259781,0.6586609886611907,0.9095005831520723,1.0,143.0,1.0,1.0,1.0
25d,train__c11__user1__6-1-2,11,Peel_fruits,user1,6-1-2,29,0,0.8333333333333334,0.16510217258994803,0.7517241379310344,0.9801575755615767,0.45297030436020147,0.8037701395785751,1.0,143.0,1.0,1.0,1.0
2d,train__c11__user1__6-1-3,11,Peel_fruits,user1,6-1-3,12,0,0.8333333333333334,0.10867102855598482,0.9,0.9774973402118484,0.5477242116830007,0.8921623832307433,1.0,143.0,1.0,1.0,1.0
25d,train__c11__user1__6-1-3,11,Peel_fruits,user1,6-1-3,12,0,0.8333333333333334,0.2592559224749833,0.6166666666666667,0.9551026889074868,0.40014731652212854,0.7230213176299085,1.0,143.0,1.0,1.0,1.0
2d,train__c12__user1__6-2-1,12,Sweep_the_floor,user1,6-2-1,106,0,0.9913522012578616,0.1686392920334416,0.8033306899286281,0.7343026803099458,0.4222785448598343,0.8210682584820138,1.0,143.0,1.0,1.0,1.0
25d,train__c12__user1__6-2-1,12,Sweep_the_floor,user1,6-2-1,106,0,0.9834905660377359,0.514713695612043,0.416466826538769,0.5185843080708344,0.04404777255646838,0.5575678249489151,1.0,143.0,1.0,1.0,1.0
2d,train__c12__user1__6-2-2,12,Sweep_the_floor,user1,6-2-2,94,0,0.9973404255319149,0.24071126399817372,0.6248888888888889,0.5955862206674741,0.32465807176614647,0.7023309088912889,1.0,143.0,1.0,1.0,1.0
25d,train__c12__user1__6-2-2,12,Sweep_the_floor,user1,6-2-2,94,0,0.9902482269503546,0.5411203491904476,0.3393017009847807,0.43970272964046875,0.07394338419274146,0.5101567850151674,1.0,143.0,1.0,1.0,1.0
2d,train__c12__user1__6-2-3,12,Sweep_the_floor,user1,6-2-3,67,0,0.9925373134328358,0.19772280978941195,0.6754385964912281,0.7722006952240351,0.3653646213727466,0.7503673755388185,1.0,143.0,1.0,1.0,1.0
25d,train__c12__user1__6-2-3,12,Sweep_the_floor,user1,6-2-3,67,0,0.9888059701492538,0.5740189074389846,0.3270440251572327,0.5261612256066887,0.18006365938346222,0.5198757078658319,2.0,143.0,0.0,1.0,0.5
2d,train__c13__user1__3-2-1,13,Mop_the_floor,user1,3-2-1,105,0,1.0,0.30358043643295285,0.4626984126984127,0.4391156578431081,0.3026677646669293,0.5960957751184576,1.0,143.0,1.0,1.0,1.0
25d,train__c13__user1__3-2-1,13,Mop_the_floor,user1,3-2-1,105,0,0.9825396825396825,0.8378796314056637,0.23505654281098545,0.4787404836152139,0.16343050575742027,0.4626664030933382,1.0,143.0,1.0,1.0,1.0
2d,train__c13__user1__3-2-2,13,Mop_the_floor,user1,3-2-2,124,0,1.0,0.28064735921334727,0.5685483870967742,0.5134586426899778,0.24307281699277603,0.6572779384466818,1.0,143.0,1.0,1.0,1.0
25d,train__c13__user1__3-2-2,13,Mop_the_floor,user1,3-2-2,124,-1,0.9857723577235772,0.9064055743603637,0.24673539518900345,0.48915613302830374,0.10456003847838556,0.46603931931501896,2.0,143.0,0.0,1.0,0.5
2d,train__c13__user1__3-2-3,13,Mop_the_floor,user1,3-2-3,80,0,0.96875,0.3078625783096074,0.4290322580645161,0.3093292733802877,0.2675237442517063,0.5588399500923906,1.0,143.0,1.0,1.0,1.0
25d,train__c13__user1__3-2-3,13,Mop_the_floor,user1,3-2-3,80,0,0.9572916666666667,0.8091896528290655,0.2535364526659412,0.28613899222416406,0.18070210717052307,0.45234077289314,1.0,143.0,1.0,1.0,1.0
2d,train__c14__user1__1-2-1,14,Wipe_bowls,user1,1-2-1,32,-1,0.75,0.1251514258855074,0.8960573476702509,0.9378423172520289,0.09541002372408348,0.8437715247231472,1.0,143.0,1.0,1.0,1.0
25d,train__c14__user1__1-2-1,14,Wipe_bowls,user1,1-2-1,32,-1,0.75,0.1605852249276225,0.8351254480286738,0.905747318965659,0.14268665209174605,0.8105952272192174,2.0,143.0,0.0,1.0,0.5
2d,train__c14__user1__1-2-2,14,Wipe_bowls,user1,1-2-2,19,0,0.75,0.09929309251649664,1.0,0.9874212713804496,0.3032473005205438,0.9214856746770859,1.0,143.0,1.0,1.0,1.0
25d,train__c14__user1__1-2-2,14,Wipe_bowls,user1,1-2-2,19,0,0.75,0.1422028896192867,0.8947368421052632,0.9557210044835689,0.34343397996526126,0.8634349121036462,1.0,143.0,1.0,1.0,1.0
2d,train__c14__user1__4-1-1,14,Wipe_bowls,user1,4-1-1,30,2,0.7291666666666666,0.1607643572177813,0.7591836734693878,0.6603834330364607,0.35202127785171744,0.7579076262173547,6.0,143.0,0.0,0.0,0.16666666666666666
25d,train__c14__user1__4-1-1,14,Wipe_bowls,user1,4-1-1,30,0,0.7222222222222222,0.5927415385197286,0.38846153846153847,0.5783074485194,0.4145824887663926,0.5498004998854878,8.0,143.0,0.0,0.0,0.125
2d,train__c14__user1__4-1-2,14,Wipe_bowls,user1,4-1-2,32,-2,0.18888888888888888,0.3064495637374241,0.5441176470588235,-0.1711288948262597,,0.47604070528861586,13.0,143.0,0.0,0.0,0.07692307692307693
25d,train__c14__user1__4-1-2,14,Wipe_bowls,user1,4-1-2,32,-1,0.1827956989247312,0.6014171861643125,0.4264705882352941,0.023211488082638995,,0.43015954223014885,25.0,143.0,0.0,0.0,0.04
2d,train__c14__user1__4-1-3,14,Wipe_bowls,user1,4-1-3,23,-1,0.7651515151515151,0.18223008221466708,0.7623762376237624,0.4712166497385759,0.2632403697833194,0.7376867749158275,1.0,143.0,1.0,1.0,1.0
25d,train__c14__user1__4-1-3,14,Wipe_bowls,user1,4-1-3,23,-1,0.7348484848484849,0.7969727843247951,0.3402061855670103,0.2305105776475274,0.23983404125353713,0.47663686140547223,1.0,143.0,1.0,1.0,1.0
2d,train__c17__user1__2-2-1,17,Tap_the_keyboard,user1,2-2-1,100,2,0.9370748299319728,0.1659863484019528,0.7186932849364791,0.7276838368501274,0.14041019313984174,0.7472879378787617,5.0,143.0,0.0,1.0,0.2
25d,train__c17__user1__2-2-1,17,Tap_the_keyboard,user1,2-2-1,100,1,0.9183501683501684,0.889849939361705,0.383134738771769,-0.2441356628539693,0.13648917240460337,0.4633822448044381,8.0,143.0,0.0,0.0,0.125
2d,train__c17__user1__2-2-2,17,Tap_the_keyboard,user1,2-2-2,114,1,0.8532448377581121,0.1974264249458567,0.581676750216076,0.4478546075354308,0.1749420228312486,0.6381528088605398,14.0,143.0,0.0,0.0,0.07142857142857142
25d,train__c17__user1__2-2-2,17,Tap_the_keyboard,user1,2-2-2,114,0,0.777046783625731,0.5348342426122934,0.35747883349012227,-0.493316873409641,0.2615005858720243,0.4195988933815781,45.0,143.0,0.0,0.0,0.022222222222222223
2d,train__c17__user1__2-2-3,17,Tap_the_keyboard,user1,2-2-3,75,0,0.4855555555555556,0.22957453459780033,0.4805491990846682,0.8176118032837801,0.24004356551098205,0.5876220627938248,22.0,143.0,0.0,0.0,0.045454545454545456
25d,train__c17__user1__2-2-3,17,Tap_the_keyboard,user1,2-2-3,75,-1,0.49099099099099097,0.5788196454477922,0.2545871559633027,-0.11122808358089045,0.24962587822622098,0.37172116738779315,28.0,143.0,0.0,0.0,0.03571428571428571
2d,train__c17__user1__3-2-1,17,Tap_the_keyboard,user1,3-2-1,67,-2,0.0,,,,,0.175,,,,,
25d,train__c17__user1__3-2-1,17,Tap_the_keyboard,user1,3-2-1,67,-2,0.0,,,,,0.175,,,,,
2d,train__c17__user1__3-2-2,17,Tap_the_keyboard,user1,3-2-2,66,-2,0.0,,,,,0.175,,,,,
25d,train__c17__user1__3-2-2,17,Tap_the_keyboard,user1,3-2-2,66,-2,0.0,,,,,0.175,,,,,
2d,train__c17__user1__3-2-3,17,Tap_the_keyboard,user1,3-2-3,29,1,0.11607142857142858,0.24257842163144747,0.5384615384615384,0.7633386105637628,,0.5590948500673653,,,,,
25d,train__c17__user1__3-2-3,17,Tap_the_keyboard,user1,3-2-3,29,2,0.08333333333333333,0.8896475301038757,0.37037037037037035,-0.4307757540261311,,0.343959461634424,,,,,
2d,train__c20__user1__3-2-1,20,Check_the_time,user1,3-2-1,13,-2,0.0,,,,,0.175,,,,,
25d,train__c20__user1__3-2-1,20,Check_the_time,user1,3-2-1,13,-2,0.0,,,,,0.175,,,,,
2d,train__c20__user1__3-2-2,20,Check_the_time,user1,3-2-2,9,-2,0.0,,,,,0.175,,,,,
25d,train__c20__user1__3-2-2,20,Check_the_time,user1,3-2-2,9,-2,0.0,,,,,0.175,,,,,
2d,train__c20__user1__5-1-1,20,Check_the_time,user1,5-1-1,17,-1,0.9635416666666666,0.19356040783637285,0.7189189189189189,0.3289919252749297,0.23698335455954012,0.7174325161915306,5.0,143.0,0.0,1.0,0.2
25d,train__c20__user1__5-1-1,20,Check_the_time,user1,5-1-1,17,-1,0.9583333333333334,1.304237417413233,0.266304347826087,0.016445034789976238,0.21847473699412046,0.43533083339123785,17.0,143.0,0.0,0.0,0.058823529411764705
2d,train__c20__user1__5-1-2,20,Check_the_time,user1,5-1-2,40,0,0.9916666666666667,0.16531205415797892,0.8319327731092437,0.45392666503233076,0.407625521379367,0.8076942724834364,1.0,143.0,1.0,1.0,1.0
25d,train__c20__user1__5-1-2,20,Check_the_time,user1,5-1-2,40,1,0.9764957264957265,1.4188519345756916,0.29540481400437635,-0.11356092597337994,0.3419337083186429,0.44941115587853986,56.0,143.0,0.0,0.0,0.017857142857142856
2d,train__c20__user1__5-1-3,20,Check_the_time,user1,5-1-3,25,-1,0.2638888888888889,0.20933731377728523,0.6578947368421053,0.351330134256868,0.8322513691646596,0.6607828602650831,3.0,143.0,0.0,1.0,0.3333333333333333
25d,train__c20__user1__5-1-3,20,Check_the_time,user1,5-1-3,25,-1,0.2638888888888889,1.1450755023134664,0.34210526315789475,-0.3930596932270166,0.6434487531051516,0.39849947078591574,19.0,143.0,0.0,0.0,0.05263157894736842
2d,train__c21__user1__6-2-1,21,Read_documents,user1,6-2-1,30,1,0.3563218390804598,0.15572453753418775,0.8225806451612904,0.293166120649924,0.1337306624431394,0.7023979504949837,1.0,143.0,1.0,1.0,1.0
25d,train__c21__user1__6-2-1,21,Read_documents,user1,6-2-1,30,1,0.35344827586206895,1.2153165333029188,0.4796747967479675,0.3166386576617712,0.009918735444379571,0.5065737367220946,26.0,143.0,0.0,0.0,0.038461538461538464
2d,train__c21__user1__6-2-2,21,Read_documents,user1,6-2-2,11,-2,0.0,,,,,0.175,,,,,
25d,train__c21__user1__6-2-2,21,Read_documents,user1,6-2-2,11,-2,0.0,,,,,0.175,,,,,
2d,train__c21__user1__6-2-3,21,Read_documents,user1,6-2-3,10,-2,0.0,,,,,0.175,,,,,
25d,train__c21__user1__6-2-3,21,Read_documents,user1,6-2-3,10,-2,0.0,,,,,0.175,,,,,
2d,train__c22__user1__6-2-1,22,Turn_pages,user1,6-2-1,30,-2,0.19642857142857142,0.14116383805641938,0.8939393939393939,0.6713766359925823,0.14656257906725792,0.7644393808388266,2.0,143.0,0.0,1.0,0.5
25d,train__c22__user1__6-2-1,22,Turn_pages,user1,6-2-1,30,1,0.15804597701149425,1.4005394267596285,0.5272727272727272,0.27367087061875695,,0.5081716847630251,32.0,143.0,0.0,0.0,0.03125
2d,train__c22__user1__6-2-2,22,Turn_pages,user1,6-2-2,19,-2,0.0,,,,,0.175,,,,,
25d,train__c22__user1__6-2-2,22,Turn_pages,user1,6-2-2,19,-2,0.0,,,,,0.175,,,,,
2d,train__c22__user1__6-2-3,22,Turn_pages,user1,6-2-3,37,2,0.02619047619047619,0.16049166484102487,0.7272727272727273,0.020862887136408968,,0.5797053363326885,,,,,
25d,train__c22__user1__6-2-3,22,Turn_pages,user1,6-2-3,37,0,0.04504504504504504,1.5041066431425791,0.35,0.22880635496160803,,0.3948851400006653,,,,,
2d,train__c23__user1__5-1-1,23,Listen_to_music_with_headphones,user1,5-1-1,48,-1,0.7216312056737588,0.22641608297655913,0.6461916461916462,0.16841263066586987,0.09263228348498544,0.6263572103007422,2.0,143.0,0.0,1.0,0.5
25d,train__c23__user1__5-1-1,23,Listen_to_music_with_headphones,user1,5-1-1,48,2,0.7318840579710145,0.719480142270673,0.40594059405940597,0.12563068635474178,0.12007768330009347,0.493024627412756,12.0,143.0,0.0,0.0,0.08333333333333333
2d,train__c23__user1__5-1-2,23,Listen_to_music_with_headphones,user1,5-1-2,16,-1,0.9555555555555556,0.201327453952951,0.6686046511627907,0.5851070192311321,0.08833777066392585,0.7034241484179982,1.0,143.0,1.0,1.0,1.0
25d,train__c23__user1__5-1-2,23,Listen_to_music_with_headphones,user1,5-1-2,16,2,0.9404761904761905,1.2529301413563636,0.2848101265822785,-0.30163291454386426,0.07780206725726392,0.4013650522577806,48.0,143.0,0.0,0.0,0.020833333333333332
2d,train__c25__user1__5-1-1,25,Watch_TV,user1,5-1-1,58,0,0.9482758620689655,0.3108788766615901,0.5696969696969697,-0.12085513540375602,0.2864628754578636,0.592560121659194,6.0,143.0,0.0,0.0,0.16666666666666666
25d,train__c25__user1__5-1-1,25,Watch_TV,user1,5-1-1,58,0,0.9468390804597702,1.8080801124643517,0.30652503793626706,0.006602784398524538,0.25631182797011315,0.45815634444853487,27.0,143.0,0.0,0.0,0.037037037037037035
2d,train__c25__user1__5-1-2,25,Watch_TV,user1,5-1-2,37,0,0.7184684684684685,0.19463726478726825,0.7147335423197492,0.5822674433947806,0.2068877684091537,0.7136936220928736,2.0,143.0,0.0,1.0,0.5
